# GREAT version 4.0.4	Species assembly: mm10	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included																					
# Ontology summary statistics are provided in the footer.																							
#																							
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Mouse Phenotype	MP:0010134	decreased DN3 thymocyte number	250	1.57E-04	1.00E+00	5.96E-03	7.71E+00	7.78E-01	6	8.05E-04	6.20E-03	2790	1.13E-01	1.00E+00	3.82E-01	3.41E+00	5.87E-01	2	9	1.43E-03	2.22E-01	chr11_88311287_88312313,chr11_88626021_88626663,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr16_30066210_30067176	Hes1,Msi2
Mouse Phenotype	MP:0003049	abnormal lumbar vertebrae morphology	251	1.59E-04	1.00E+00	6.00E-03	1.98E+00	1.77E+01	35	1.83E-02	3.62E-02	289	6.97E-06	6.59E-02	2.28E-04	2.44E+00	1.19E+01	29	182	2.08E-02	1.59E-01	chr11_101658299_101659257,chr11_113041971_113042973,chr11_113494011_113494255,chr11_121698332_121699362,chr11_76382779_76383338,chr11_94311189_94311819,chr12_118847345_118851129,chr12_16845361_16845784,chr12_71433679_71434262,chr13_28718434_28719229,chr13_28719382_28719692,chr13_29746371_29747240,chr13_53195912_53196807,chr13_53230420_53231396,chr14_22102148_22102514,chr15_102982607_102983365,chr17_15259149_15259970,chr17_8508353_8509051,chr1_54853271_54853993,chr2_166251223_166252031,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_172937423_172938185,chr3_39838360_39839022,chr3_89280734_89281464,chr4_135590415_135591703,chr4_8766424_8766605,chr5_111006204_111007025,chr5_33696560_33697996,chr6_134604589_134605201,chr6_39204889_39205411,chr7_126781249_126781424,chr7_87395314_87395951,chr7_96672385_96672881	Arl4d,Bmp7,Chd7,Dact1,Dll1,E2f6,Efna1,Fat4,Fgfr3,Hoxc8,Hoxc9,Ifnlr1,Kdm7a,Lrmda,Lrp6,Metrnl,Nxn,Pgap1,Ror2,Sox4,Sox9,Sp8,Sulf2,T,Tbx6,Tenm4,Ttc28,Tyr,Wfikkn2
Mouse Phenotype	MP:0004467	absent zygomatic bone	252	1.60E-04	1.00E+00	6.00E-03	4.74E+00	1.90E+00	9	1.97E-03	9.31E-03	956	4.10E-03	1.00E+00	4.05E-02	5.58E+00	7.17E-01	4	11	2.87E-03	3.64E-01	chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr2_133716790_133717304,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_172937423_172938185,chr5_75309625_75309885	Bmp2,Bmp4,Bmp7,Pdgfra
Mouse Phenotype	MP:0011207	absent ectoplacental cavity	253	1.60E-04	1.00E+00	5.99E-03	1.52E+01	2.63E-01	4	2.72E-04	4.14E-03	4492	3.33E-01	1.00E+00	7.01E-01	2.56E+00	3.91E-01	1	6	7.17E-04	1.67E-01	chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_172937423_172938185	Tfap2c
Mouse Phenotype	MP:0002231	abnormal primitive streak morphology	254	1.63E-04	1.00E+00	6.08E-03	2.13E+00	1.36E+01	29	1.40E-02	3.00E-02	629	5.76E-04	1.00E+00	8.65E-03	2.24E+00	8.93E+00	20	137	1.43E-02	1.46E-01	chr11_116403669_116404708,chr12_71433679_71434262,chr14_27684364_27684807,chr14_28465862_28466584,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr15_93630906_93631656,chr17_15259149_15259970,chr17_46607336_46608758,chr17_8508353_8509051,chr1_119577313_119578072,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_172937423_172938185,chr3_39838360_39839022,chr3_54696771_54697275,chr4_105196551_105197677,chr4_105347909_105348196,chr6_134604589_134605201,chr6_72755061_72755723,chr7_100372146_100372354,chr7_126781249_126781424,chr7_66028787_66029141,chr9_120884512_120885816,chr9_63668508_63669046,chr9_63932686_63933176,chr9_64017652_64018344	Bmp4,C2cd3,Ctnnb1,Dact1,Dll1,Epb41l5,Foxj1,Intu,Lrp6,Pcsk6,Plpp3,Prickle1,Smad3,Srf,Supt20,T,Tbx6,Tcf7l1,Tfap2c,Wnt5a
Mouse Phenotype	MP:0004377	small frontal bone	255	1.65E-04	1.00E+00	6.13E-03	3.91E+00	2.81E+00	11	2.91E-03	1.14E-02	339	1.99E-05	1.89E-01	5.56E-04	7.16E+00	9.78E-01	7	15	5.02E-03	4.67E-01	chr11_76382779_76383338,chr13_40717159_40717513,chr13_40727364_40730800,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr15_83639807_83641200,chr1_186455123_186455862,chr3_107593472_107593971,chr7_130256612_130257834,chr7_130381334_130382363	Alx3,Bmp4,Fgfr2,Nxn,Scube1,Tfap2a,Tgfb2
Mouse Phenotype	MP:0010478	intracranial aneurysm	256	1.73E-04	1.00E+00	6.38E-03	9.97E+00	5.01E-01	5	5.18E-04	5.17E-03	1570	2.33E-02	1.00E+00	1.41E-01	7.67E+00	2.61E-01	2	4	1.43E-03	5.00E-01	chr13_53471407_53472168,chr13_53472662_53473247,chr13_53519628_53520377,chr13_53520621_53521014,chr5_37828605_37829124	Msx1,Msx2
Mouse Phenotype	MP:0005272	abnormal temporal bone morphology	257	1.74E-04	1.00E+00	6.41E-03	2.24E+00	1.16E+01	26	1.20E-02	2.69E-02	190	4.63E-07	4.38E-03	2.31E-05	4.07E+00	4.17E+00	17	64	1.22E-02	2.66E-01	chr11_113041971_113042973,chr11_113494011_113494255,chr11_34231349_34232201,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr15_83639807_83641200,chr19_47500254_47501036,chr1_14010618_14011255,chr1_186455123_186455862,chr2_133716790_133717304,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_172937423_172938185,chr2_71530324_71531774,chr2_71541880_71544776,chr2_71544955_71545796,chr3_107593472_107593971,chr4_133755923_133757903,chr4_133813872_133814258,chr5_33696560_33697996,chr5_37828605_37829124,chr6_6597509_6598097,chr6_6877903_6878539,chrX_110864195_110864371	Alx3,Arid1a,Bmp2,Bmp4,Bmp7,Dlx2,Dlx5,Dlx6,Eya1,Fgfr3,Foxi1,Msx1,Pou3f4,Scube1,Sh3pxd2a,Sox9,Tgfb2
Mouse Phenotype	MP:0004427	abnormal vestibular labyrinth morphology	258	1.74E-04	1.00E+00	6.39E-03	2.07E+00	1.50E+01	31	1.55E-02	3.21E-02	104	1.28E-08	1.21E-04	1.17E-06	3.88E+00	5.93E+00	23	91	1.65E-02	2.53E-01	chr10_126034869_126035096,chr10_75124459_75125489,chr11_34231349_34232201,chr11_76658997_76659767,chr11_76665836_76666657,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr14_73355419_73356067,chr16_21284771_21285980,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr16_30066210_30067176,chr17_15259149_15259970,chr19_44741167_44741700,chr1_14010618_14011255,chr2_137828048_137829042,chr2_9577200_9578234,chr3_143984701_143985494,chr3_34808824_34809188,chr4_8766424_8766605,chr5_38297657_38298683,chr5_75309625_75309885,chr6_113795208_113795885,chr6_6877903_6878539,chr7_130256612_130257834,chr7_130381334_130382363,chr8_8109242_8110496,chr8_8110668_8110897,chrX_110864195_110864371	Abr,Atp2b2,Bcr,Bmp4,Chd7,Dll1,Dlx5,Efnb2,Ephb3,Eya1,Fgfr2,Foxi1,Gata3,Hes1,Jag1,Kit,Lmo4,Lrig3,Otop1,Pax2,Pou3f4,Rb1,Sox2
Mouse Phenotype	MP:0004198	abnormal fetal size	259	1.76E-04	1.00E+00	6.44E-03	1.85E+00	2.21E+01	41	2.29E-02	4.24E-02	766	1.40E-03	1.00E+00	1.73E-02	1.84E+00	1.53E+01	28	234	2.01E-02	1.20E-01	chr10_117108618_117109054,chr11_116403669_116404708,chr11_120969916_120970845,chr11_76382779_76383338,chr12_46634834_46636423,chr12_46950179_46950592,chr12_71433679_71434262,chr12_71976549_71977428,chr13_63563733_63564766,chr13_63566316_63566849,chr14_73355419_73356067,chr15_62314386_62315145,chr15_62465242_62466106,chr16_25690575_25691220,chr16_25794750_25794906,chr17_28247192_28248228,chr18_56678579_56679151,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_172937423_172938185,chr2_73140006_73140730,chr3_141482355_141482849,chr4_11408223_11408836,chr4_127364607_127366057,chr4_134019055_134020274,chr4_135570326_135570556,chr4_135590415_135591703,chr5_138991478_138992013,chr5_138992412_138994516,chr5_16081954_16082631,chr5_75309625_75309885,chr6_131420352_131421354,chr6_134604589_134605201,chr7_130256612_130257834,chr7_130381334_130382363,chr7_99534063_99534627,chr7_99534793_99535006,chr9_63668508_63669046,chr9_63932686_63933176,chr9_64017652_64018344	Arrb1,Bmp7,Bmpr1b,Csnk1d,Daam1,Esrp1,Fgfr2,Foxj1,Frs2,Gjb5,Grhl3,Hgf,Kit,Lin28a,Lmnb1,Lrp6,Myc,Nova1,Nxn,Ola1,Pdgfa,Pdgfra,Ppard,Ptch1,Rb1,Smad3,Trp63,Ybx3
Mouse Phenotype	MP:0004986	abnormal osteoblast morphology	260	1.79E-04	1.00E+00	6.51E-03	1.99E+00	1.71E+01	34	1.77E-02	3.52E-02	236	1.74E-06	1.65E-02	6.99E-05	2.72E+00	9.91E+00	27	152	1.94E-02	1.78E-01	chr10_80055087_80056206,chr10_80059939_80060459,chr11_101964638_101965429,chr11_113041971_113042973,chr11_113494011_113494255,chr11_119820728_119821522,chr11_5411624_5411884,chr11_5416208_5417393,chr11_76382779_76383338,chr12_36247585_36248175,chr13_63563733_63564766,chr13_63566316_63566849,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr16_23162433_23162572,chr17_28247192_28248228,chr17_44965847_44966423,chr18_39738365_39739228,chr2_113440122_113441079,chr2_133716790_133717304,chr2_92036876_92037367,chr3_131597041_131597411,chr3_98056420_98057176,chr4_137734590_137735973,chr5_31988722_31988873,chr5_33696560_33697996,chr6_134604589_134605201,chr6_147177734_147178356,chr6_4177655_4177893,chr6_6877903_6878539,chr7_130256612_130257834,chr7_130381334_130382363,chr9_120884512_120885816	Adipoq,Alpl,Bmp2,Bmp4,Col1a2,Creb3l1,Ctnnb1,Dkk2,Dlx5,Fgfr2,Fgfr3,Fosl2,Grem1,Kremen1,Lrp6,Notch2,Nr3c1,Nxn,Ppard,Ptch1,Pthlh,Rptor,Runx2,Sbno2,Sost,Sostdc1,Sox9
Mouse Phenotype	MP:0005108	abnormal ulna morphology	261	1.85E-04	1.00E+00	6.69E-03	2.06E+00	1.51E+01	31	1.56E-02	3.21E-02	192	5.20E-07	4.92E-03	2.56E-05	3.43E+00	6.13E+00	21	94	1.51E-02	2.23E-01	chr11_113041971_113042973,chr11_113494011_113494255,chr12_118847345_118851129,chr13_53195912_53196807,chr13_53230420_53231396,chr14_27684364_27684807,chr14_28465862_28466584,chr16_25690575_25691220,chr16_25794750_25794906,chr17_44965847_44966423,chr17_83181872_83182487,chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217,chr1_186455123_186455862,chr2_113440122_113441079,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_172937423_172938185,chr2_33604536_33605368,chr3_141482355_141482849,chr5_118778230_118778653,chr5_119680595_119681108,chr5_33696560_33697996,chr6_143837526_143837920,chr6_147177734_147178356,chr6_91323314_91324229,chr6_91324366_91325813,chr7_116032327_116033153,chr9_120884512_120885816	Bmp7,Bmpr1b,Ctnnb1,Fgfr3,Fmn1,Gli2,Grem1,Lmx1b,Pkdcc,Pthlh,Ror2,Runx2,Sox5,Sox6,Sox9,Sp8,Tbx3,Tgfb2,Trp63,Wnt5a,Wnt7a
Mouse Phenotype	MP:0012399	short nails	262	1.87E-04	1.00E+00	6.74E-03	1.46E+01	2.74E-01	4	2.83E-04	4.14E-03	2940	1.26E-01	1.00E+00	4.06E-01	7.67E+00	1.30E-01	1	2	7.17E-04	5.00E-01	chr13_53471407_53472168,chr13_53472662_53473247,chr13_53519628_53520377,chr13_53520621_53521014	Msx2
Mouse Phenotype	MP:0012403	abnormal nail plate morphology	262	1.87E-04	1.00E+00	6.74E-03	1.46E+01	2.74E-01	4	2.83E-04	4.14E-03	2940	1.26E-01	1.00E+00	4.06E-01	7.67E+00	1.30E-01	1	2	7.17E-04	5.00E-01	chr13_53471407_53472168,chr13_53472662_53473247,chr13_53519628_53520377,chr13_53520621_53521014	Msx2
Mouse Phenotype	MP:0012402	abnormal nail bed morphology	262	1.87E-04	1.00E+00	6.74E-03	1.46E+01	2.74E-01	4	2.83E-04	4.14E-03	2940	1.26E-01	1.00E+00	4.06E-01	7.67E+00	1.30E-01	1	2	7.17E-04	5.00E-01	chr13_53471407_53472168,chr13_53472662_53473247,chr13_53519628_53520377,chr13_53520621_53521014	Msx2
Mouse Phenotype	MP:0001299	abnormal eye distance/ position	265	1.88E-04	1.00E+00	6.72E-03	2.36E+00	9.74E+00	23	1.01E-02	2.38E-02	431	6.78E-05	6.42E-01	1.49E-03	2.99E+00	5.35E+00	16	82	1.15E-02	1.95E-01	chr13_111874198_111874654,chr13_111980188_111980631,chr13_16825549_16825926,chr13_40717159_40717513,chr13_40727364_40730800,chr13_63563733_63564766,chr13_63566316_63566849,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr15_93630906_93631656,chr16_44564330_44564989,chr1_54853271_54853993,chr3_107593472_107593971,chr4_133755923_133757903,chr4_133813872_133814258,chr4_58496653_58497199,chr4_8766424_8766605,chr5_33696560_33697996,chr6_147177734_147178356,chr7_130256612_130257834,chr7_130381334_130382363,chr9_120884512_120885816	Alx3,Arid1a,Bmp4,Boc,Chd7,Ctnnb1,Fgfr2,Fgfr3,Inhba,Lpar1,Map3k1,Pgap1,Prickle1,Ptch1,Pthlh,Tfap2a
Mouse Phenotype	MP:0009252	absent urinary bladder	266	1.89E-04	1.00E+00	6.72E-03	5.23E+00	1.53E+00	8	1.58E-03	8.27E-03	1451	1.73E-02	1.00E+00	1.12E-01	5.11E+00	5.87E-01	3	9	2.15E-03	3.33E-01	chr12_71433679_71434262,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_172937423_172938185	Bmp4,Bmp7,Dact1
Mouse Phenotype	MP:0005034	abnormal anus morphology	267	1.93E-04	1.00E+00	6.84E-03	2.79E+00	6.08E+00	17	6.29E-03	1.76E-02	499	1.48E-04	1.00E+00	2.80E-03	4.31E+00	2.09E+00	9	32	6.45E-03	2.81E-01	chr12_71433679_71434262,chr14_27684364_27684807,chr14_28465862_28466584,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr16_25690575_25691220,chr16_25794750_25794906,chr16_97686461_97687334,chr17_8508353_8509051,chr19_18099706_18099893,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_172937423_172938185,chr8_8109242_8110496,chr8_8110668_8110897	Bmp4,Bmp7,Dact1,Efnb2,Pcsk5,Ripk4,T,Trp63,Wnt5a
Mouse Phenotype	MP:0001216	abnormal epidermal layer morphology	268	1.99E-04	1.00E+00	7.03E-03	1.70E+00	3.06E+01	52	3.16E-02	5.38E-02	345	2.10E-05	1.99E-01	5.76E-04	1.92E+00	2.35E+01	45	360	3.23E-02	1.25E-01	chr10_92009697_92010107,chr11_100206147_100206767,chr11_113041971_113042973,chr11_113494011_113494255,chr11_116260170_116261023,chr11_97021238_97022564,chr12_112877453_112878626,chr12_112885063_112885829,chr12_73859357_73860555,chr13_111874198_111874654,chr13_111980188_111980631,chr13_95565038_95566141,chr14_57386712_57387670,chr14_73355419_73356067,chr15_50963626_50963985,chr16_25690575_25691220,chr16_25794750_25794906,chr16_97686461_97687334,chr17_28247192_28248228,chr17_44965847_44966423,chr17_8508353_8509051,chr18_43984762_43985133,chr18_56678579_56679151,chr18_77871630_77872427,chr19_56105678_56106277,chr1_16532911_16534352,chr1_194637575_194638345,chr1_9827915_9828152,chr2_102782700_102783095,chr2_102864644_102865304,chr2_31509184_31510708,chr2_9577200_9578234,chr3_143984701_143985494,chr3_98056420_98057176,chr4_11408223_11408836,chr4_135570326_135570556,chr4_135590415_135591703,chr4_150871450_150872544,chr4_22422498_22422728,chr4_95068365_95068947,chr5_122473964_122474559,chr5_134378866_134379022,chr5_75309625_75309885,chr6_147177734_147178356,chr6_66009234_66010113,chr7_130256612_130257834,chr7_130381334_130382363,chr7_19355987_19356721,chr8_8109242_8110496,chr8_8110668_8110897,chr9_120884512_120885816,chr9_123177526_123177827	Ass1,Atp2a2,Cd34,Cd44,Cdcp1,Ctnnb1,Efnb2,Errfi1,Esrp1,Evpl,F2rl1,Fgfr2,Gata3,Gjb6,Grhl3,Gtf2ird1,Jag2,Jun,Krt14,Krt9,Lmnb1,Lmo4,Mad2l1,Map3k1,Notch2,Pdgfra,Pou3f2,Ppard,Ppp1r13l,Prkch,Pstpip2,Pthlh,Rb1,Ripk4,Runx2,Sgk3,Sox9,Sp6,Spink5,T,Tcf7l2,Tmpo,Trp63,Trps1,Ube2w
Mouse Phenotype	MP:0004222	iris synechia	269	2.03E-04	1.00E+00	7.13E-03	3.55E+00	3.38E+00	12	3.49E-03	1.24E-02	729	1.08E-03	1.00E+00	1.40E-02	4.13E+00	1.70E+00	7	26	5.02E-03	2.69E-01	chr13_53471407_53472168,chr13_53472662_53473247,chr13_53519628_53520377,chr13_53520621_53521014,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr2_33604536_33605368,chr4_114937144_114937870,chr7_19355987_19356721,chr7_29480825_29481695,chr7_87395314_87395951	Bmp4,Foxe3,Lmx1b,Msx2,Ppp1r13l,Sipa1l3,Tyr
Mouse Phenotype	MP:0001680	abnormal mesoderm development	270	2.03E-04	1.00E+00	7.13E-03	2.53E+00	7.91E+00	20	8.18E-03	2.07E-02	991	4.46E-03	1.00E+00	4.26E-02	2.36E+00	5.09E+00	12	78	8.60E-03	1.54E-01	chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr1_119577313_119578072,chr1_137042338_137042608,chr1_137932278_137932925,chr1_71680195_71680786,chr2_172623672_172624157,chr2_172788941_172790019,chr2_172855552_172856470,chr2_172937423_172938185,chr3_30999618_31000202,chr3_54696771_54697275,chr6_134604589_134605201,chr6_33935658_33936132,chr7_126781249_126781424,chr9_120884512_120885816,chr9_63668508_63669046,chr9_63932686_63933176,chr9_64017652_64018344	Bmp4,Ctnnb1,Epb41l5,Exoc4,Fn1,Lrp6,Nr5a2,Prkci,Smad3,Supt20,Tbx6,Tfap2c
Mouse Phenotype	MP:0004394	abnormal cochlear inner hair cell number	271	2.04E-04	1.00E+00	7.10E-03	3.02E+00	4.97E+00	15	5.14E-03	1.55E-02	365	3.11E-05	2.94E-01	8.07E-04	4.65E+00	2.15E+00	10	33	7.17E-03	3.03E-01	chr12_112877453_112878626,chr12_112885063_112885829,chr13_111874198_111874654,chr13_111980188_111980631,chr14_73355419_73356067,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr16_30066210_30067176,chr17_15259149_15259970,chr17_46607336_46608758,chr19_59865807_59866924,chr1_14010618_14011255,chr2_137828048_137829042,chr4_8766424_8766605	Chd7,Dll1,Emx2,Eya1,Hes1,Jag1,Jag2,Map3k1,Ptk7,Rb1
Mouse Phenotype	MP:0001634	internal hemorrhage	272	2.04E-04	1.00E+00	7.08E-03	1.68E+00	3.21E+01	54	3.32E-02	5.58E-02	408	5.15E-05	4.87E-01	1.19E-03	1.89E+00	2.22E+01	42	340	3.01E-02	1.24E-01	chr11_6531678_6532022,chr11_97365692_97366164,chr13_52738388_52738799,chr13_53471407_53472168,chr13_53472662_53473247,chr13_53519628_53520377,chr13_53520621_53521014,chr13_95565038_95566141,chr14_103939786_103940481,chr14_73355419_73356067,chr15_80096711_80097081,chr15_80097212_80097334,chr17_27200325_27201091,chr17_46003245_46003924,chr17_46607336_46608758,chr17_8508353_8509051,chr17_87532148_87533518,chr19_16135080_16135454,chr2_102137912_102138867,chr2_128702611_128703344,chr2_137828048_137829042,chr2_75703196_75704248,chr2_83723882_83724416,chr3_100798620_100799246,chr3_98056420_98057176,chr4_133042243_133042565,chr4_133125106_133126249,chr4_137734590_137735973,chr4_44023733_44024529,chr5_112718591_112718989,chr5_115394235_115394782,chr5_115438043_115438886,chr5_134255161_134255557,chr5_134313576_134314029,chr5_134378866_134379022,chr5_138991478_138992013,chr5_138992412_138994516,chr5_16081954_16082631,chr5_37828605_37829124,chr5_75309625_75309885,chr6_118599668_118600028,chr6_118758397_118758711,chr6_121057146_121057812,chr6_121069244_121070033,chr6_126183823_126184396,chr6_128338888_128339485,chr6_72755061_72755723,chr6_91323314_91324229,chr6_91324366_91325813,chr7_118404782_118405548,chr9_120884512_120885816,chr9_32435829_32435993,chr9_70874974_70875251,chr9_70875375_70876083	Adam10,Alpl,Bid,Cacna1c,Ccm2,Commd9,Ctnnb1,Ednrb,Epcam,F2r,Fli1,Gnaq,Gne,Gtf2i,Gtf2ird1,Hgf,Itgav,Jag1,Lemd2,Man1a2,Mertk,Msi1,Msx1,Msx2,Myo18b,Nfe2l2,Notch2,Ntf3,Pdgfa,Pdgfra,Rb1,Smg1,Socs7,Srf,Syk,T,Tab1,Tcf7l1,Tulp3,Vegfa,Wasf2,Wnt7a
Mouse Phenotype	MP:0006346	small pharyngeal arch	273	2.05E-04	1.00E+00	7.10E-03	2.46E+00	8.53E+00	21	8.82E-03	2.17E-02	210	9.48E-07	8.96E-03	4.27E-05	4.09E+00	3.91E+00	16	60	1.15E-02	2.67E-01	chr12_104426697_104427368,chr12_73859357_73860555,chr13_40717159_40717513,chr13_40727364_40730800,chr13_63563733_63564766,chr13_63566316_63566849,chr17_27200325_27201091,chr17_46003245_46003924,chr19_37767881_37768851,chr2_83723882_83724416,chr3_29381545_29381970,chr3_52138059_52139343,chr5_134255161_134255557,chr5_134313576_134314029,chr5_134378866_134379022,chr7_75435404_75436403,chr8_8109242_8110496,chr8_8110668_8110897,chr9_120884512_120885816,chr9_70874974_70875251,chr9_70875375_70876083	Adam10,Akap13,Ctnnb1,Cyp26a1,Efnb2,Foxo1,Gsc,Gtf2i,Gtf2ird1,Hif1a,Itgav,Lemd2,Mecom,Ptch1,Tfap2a,Vegfa
Mouse Phenotype	MP:0011481	anterior iris synechia	274	2.10E-04	1.00E+00	7.26E-03	3.80E+00	2.89E+00	11	2.99E-03	1.14E-02	838	2.29E-03	1.00E+00	2.58E-02	4.18E+00	1.43E+00	6	22	4.30E-03	2.73E-01	chr13_53471407_53472168,chr13_53472662_53473247,chr13_53519628_53520377,chr13_53520621_53521014,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr2_33604536_33605368,chr4_114937144_114937870,chr7_19355987_19356721,chr7_87395314_87395951	Bmp4,Foxe3,Lmx1b,Msx2,Ppp1r13l,Tyr
Mouse Phenotype	MP:0004592	small mandible	275	2.13E-04	1.00E+00	7.32E-03	1.83E+00	2.24E+01	41	2.31E-02	4.24E-02	110	1.90E-08	1.80E-04	1.64E-06	3.13E+00	9.58E+00	30	147	2.15E-02	2.04E-01	chr10_43467650_43468092,chr11_113041971_113042973,chr11_113494011_113494255,chr12_104426697_104427368,chr12_36247585_36248175,chr13_40717159_40717513,chr13_40727364_40730800,chr13_53195912_53196807,chr13_53230420_53231396,chr14_27684364_27684807,chr14_28465862_28466584,chr14_46387358_46388080,chr14_46604231_46604780,chr14_46661413_46662327,chr15_50963626_50963985,chr15_93630906_93631656,chr16_25690575_25691220,chr16_25794750_25794906,chr17_46003245_46003924,chr17_46607336_46608758,chr19_16135080_16135454,chr1_118890995_118891950,chr1_119048518_119048822,chr1_119048969_119049217,chr1_14010618_14011255,chr1_186455123_186455862,chr1_54853271_54853993,chr2_166251223_166252031,chr4_11408223_11408836,chr4_154573900_154574575,chr4_31853771_31854234,chr4_31880186_31880676,chr5_37828605_37829124,chr5_4685598_4686312,chr6_134604589_134605201,chr6_147177734_147178356,chr6_6597509_6598097,chr6_6877903_6878539,chr7_130256612_130257834,chr7_130381334_130382363,chr7_63111855_63112241	Bmp4,Chrna7,Dlx5,Dlx6,Esrp1,Eya1,Fgfr2,Fzd1,Gli2,Gnaq,Gsc,Lrp6,Map3k7,Msx1,Pdss2,Pgap1,Prdm16,Prickle1,Pthlh,Ror2,Sostdc1,Sox9,Srf,Sulf2,Tfap2a,Tgfb2,Trp63,Trps1,Vegfa,Wnt5a
Mouse Phenotype	MP:0000706	small thymus	276	2.13E-04	1.00E+00	7.31E-03	1.66E+00	3.37E+01	56	3.49E-02	5.79E-02	907	3.31E-03	1.00E+00	3.45E-02	1.60E+00	2.31E+01	37	355	2.65E-02	1.04E-01	chr10_68276719_68277215,chr11_100206147_100206767,chr11_56011703_56012647,chr11_88311287_88312313,chr11_88626021_88626663,chr11_96352608_96353722,chr12_73859357_73860555,chr12_79755522_79756061,chr12_79756256_79756684,chr12_80115199_80116054,chr13_22020918_22021663,chr13_28718434_28719229,chr13_28719382_28719692,chr13_29746371_29747240,chr13_40717159_40717513,chr13_40727364_40730800,chr13_63563733_63564766,chr13_63566316_63566849,chr14_27684364_27684807,chr14_28465862_28466584,chr14_55799079_55799290,chr14_73355419_73356067,chr16_29644125_29644309,chr16_29667340_29667668,chr16_29688534_29689833,chr16_30066210_30067176,chr17_35836387_35836777,chr17_46003245_46003924,chr17_83920344_83920701,chr17_84184827_84185319,chr17_84185496_84186847,chr18_14103246_14103408,chr18_39738365_39739228,chr18_75170882_75171432,chr18_75410060_75411130,chr19_14693252_14693590,chr19_18099706_18099893,chr1_137932278_137932925,chr2_5975022_5975494,chr2_6074845_6075635,chr2_9577200_9578234,chr4_8766424_8766605,chr5_136392684_136393673,chr5_136462475_136463073,chr5_75309625_75309885,chr7_109583879_109584512,chr7_28803949_28804679,chr8_8109242_8110496,chr8_8110668_8110897,chr8_84660555_84662042,chr9_63668508_63669046,chr9_63932686_63933176,chr9_64017652_64018344,chr9_70874974_70875251,chr9_70875375_70876083,chr9_72111611_72112451	Adam10,Arid5b,Cacna1a,Chd7,Cux1,Efnb2,Gata3,Glra1,Hes1,Hnrnpl,Hoxb1,Kit,Krt14,Mdc1,Msi2,Nr3c1,Pcsk5,Pdgfra,Prkch,Prss16,Ptch1,Ptprc,Rb1,Ripk3,Rpl27a,Smad3,Smad7,Sox4,Tcf12,Tfap2a,Tle4,Upf2,Vegfa,Wnt5a,Zfp36l1,Zfp36l2,Zfp521
